cond,net,N,Lprime,tau_avg10
DW $D$ asc,barabasialbert,100,193,0.15296
DW $D$ asc,barabasialbert,100,194,0.15568
DW $D$ asc,barabasialbert,100,195,0.15559
DW $D$ asc,barabasialbert,100,196,0.15522
DW $D$ asc,barabasialbert,100,197,0.1573
DW $D$ asc,barabasialbert,100,198,0.15767
DW $D$ asc,barabasialbert,100,199,0.15577
DW $D$ asc,barabasialbert,100,200,0.15305
DW $D$ asc,canton,109,2,0.02478
DW $D$ asc,canton,109,3,0.02869
DW $D$ asc,canton,109,4,0.02721
DW $D$ asc,canton,109,5,0.03232
DW $D$ asc,canton,109,6,0.06128
DW $D$ asc,canton,109,7,0.07367
DW $D$ asc,canton,109,8,0.06923
DW $D$ asc,canton,109,9,0.07663
DW $D$ asc,canton,109,10,0.06653
DW $D$ asc,canton,109,11,0.0769
DW $D$ asc,canton,109,12,0.07919
DW $D$ asc,canton,109,13,0.07906
DW $D$ asc,canton,109,14,0.08929
DW $D$ asc,canton,109,15,0.10694
DW $D$ asc,canton,109,16,0.1235
DW $D$ asc,canton,109,17,0.12579
DW $D$ asc,canton,109,18,0.12283
DW $D$ asc,canton,109,19,0.1367
DW $D$ asc,canton,109,20,0.12566
DW $D$ asc,canton,109,21,0.12269
DW $D$ asc,canton,109,22,0.11825
DW $D$ asc,canton,109,23,0.13428
DW $D$ asc,canton,109,24,0.13131
DW $D$ asc,canton,109,25,0.13293
DW $D$ asc,canton,109,26,0.14828
DW $D$ asc,canton,109,27,0.13886
DW $D$ asc,canton,109,28,0.13455
DW $D$ asc,canton,109,29,0.14034
DW $D$ asc,canton,109,30,0.13428
DW $D$ asc,canton,109,31,0.13845
DW $D$ asc,canton,109,32,0.14734
DW $D$ asc,canton,109,33,0.14141
DW $D$ asc,canton,109,34,0.14195
DW $D$ asc,canton,109,35,0.14384
DW $D$ asc,canton,109,36,0.14653
DW $D$ asc,canton,109,37,0.14572
DW $D$ asc,canton,109,38,0.15003
DW $D$ asc,canton,109,39,0.15892
DW $D$ asc,canton,109,40,0.16808
DW $D$ asc,canton,109,41,0.17051
DW $D$ asc,canton,109,42,0.16215
DW $D$ asc,canton,109,43,0.17805
DW $D$ asc,canton,109,44,0.17481
DW $D$ asc,canton,109,45,0.16862
DW $D$ asc,canton,109,46,0.17064
DW $D$ asc,canton,109,47,0.17912
DW $D$ asc,canton,109,48,0.18411
DW $D$ asc,canton,109,49,0.18828
DW $D$ asc,canton,109,50,0.18801
DW $D$ asc,canton,109,51,0.18613
DW $D$ asc,canton,109,52,0.1837
DW $D$ asc,canton,109,53,0.18061
DW $D$ asc,canton,109,54,0.18101
DW $D$ asc,canton,109,55,0.18734
DW $D$ asc,canton,109,56,0.1903
DW $D$ asc,canton,109,57,0.17697
DW $D$ asc,canton,109,58,0.1798
DW $D$ asc,canton,109,59,0.18222
DW $D$ asc,canton,109,60,0.18559
DW $D$ asc,canton,109,61,0.17872
DW $D$ asc,canton,109,62,0.17845
DW $D$ asc,canton,109,63,0.1837
DW $D$ asc,canton,109,64,0.18357
DW $D$ asc,canton,109,65,0.18182
DW $D$ asc,canton,109,66,0.18572
DW $D$ asc,canton,109,67,0.193
DW $D$ asc,canton,109,68,0.19165
DW $D$ asc,canton,109,69,0.18761
DW $D$ asc,canton,109,70,0.18707
DW $D$ asc,canton,109,71,0.1868
DW $D$ asc,canton,109,72,0.19125
DW $D$ asc,canton,109,73,0.20067
DW $D$ asc,canton,109,74,0.19609
DW $D$ asc,canton,109,75,0.20027
DW $D$ asc,canton,109,76,0.20256
DW $D$ asc,canton,109,77,0.20256
DW $D$ asc,canton,109,78,0.20552
DW $D$ asc,canton,109,79,0.20337
DW $D$ asc,canton,109,80,0.20242
DW $D$ asc,canton,109,81,0.19946
DW $D$ asc,canton,109,82,0.20215
DW $D$ asc,canton,109,83,0.19556
DW $D$ asc,canton,109,84,0.19246
DW $D$ asc,canton,109,85,0.19529
DW $D$ asc,canton,109,86,0.19879
DW $D$ asc,canton,109,87,0.19596
DW $D$ asc,canton,109,88,0.19704
DW $D$ asc,canton,109,89,0.20162
DW $D$ asc,canton,109,90,0.20404
DW $D$ asc,canton,109,91,0.20364
DW $D$ asc,canton,109,92,0.20242
DW $D$ asc,canton,109,93,0.20646
DW $D$ asc,canton,109,94,0.20889
DW $D$ asc,canton,109,95,0.21737
DW $D$ asc,canton,109,96,0.21468
DW $D$ asc,canton,109,97,0.21051
DW $D$ asc,canton,109,98,0.21185
DW $D$ asc,canton,109,99,0.21185
DW $D$ asc,canton,109,100,0.21091
DW $D$ asc,canton,109,101,0.20431
DW $D$ asc,canton,109,102,0.20875
DW $D$ asc,canton,109,103,0.20929
DW $D$ asc,canton,109,104,0.20835
DW $D$ asc,canton,109,105,0.20997
DW $D$ asc,canton,109,106,0.21077
DW $D$ asc,canton,109,107,0.20242
DW $D$ asc,canton,109,108,0.19582
DW $D$ asc,canton,109,109,0.20431
DW $D$ asc,canton,109,110,0.19933
DW $D$ asc,canton,109,111,0.19946
DW $D$ asc,canton,109,112,0.19636
DW $D$ asc,canton,109,113,0.19475
DW $D$ asc,canton,109,114,0.20364
DW $D$ asc,canton,109,115,0.20175
DW $D$ asc,canton,109,116,0.20269
DW $D$ asc,canton,109,117,0.20714
DW $D$ asc,canton,109,118,0.20108
DW $D$ asc,canton,109,119,0.20471
DW $D$ asc,canton,109,120,0.20768
DW $D$ asc,canton,109,121,0.207
DW $D$ asc,canton,109,122,0.20687
DW $D$ asc,canton,109,123,0.20121
DW $D$ asc,canton,109,124,0.20687
DW $D$ asc,canton,109,125,0.20256
DW $D$ asc,canton,109,126,0.19434
DW $D$ asc,canton,109,127,0.19367
DW $D$ asc,canton,109,128,0.19044
DW $D$ asc,canton,109,129,0.19286
DW $D$ asc,canton,109,130,0.19367
DW $D$ asc,canton,109,131,0.19838
DW $D$ asc,canton,109,132,0.19744
DW $D$ asc,canton,109,133,0.19785
DW $D$ asc,canton,109,134,0.20714
DW $D$ asc,canton,109,135,0.207
DW $D$ asc,canton,109,136,0.20687
DW $D$ asc,canton,109,137,0.20606
DW $D$ asc,canton,109,138,0.21306
DW $D$ asc,canton,109,139,0.21077
DW $D$ asc,canton,109,140,0.2132
DW $D$ asc,canton,109,141,0.21401
DW $D$ asc,canton,109,142,0.22182
DW $D$ asc,canton,109,143,0.22505
DW $D$ asc,canton,109,144,0.22815
DW $D$ asc,canton,109,145,0.22842
DW $D$ asc,canton,109,146,0.23407
DW $D$ asc,canton,109,147,0.23219
DW $D$ asc,canton,109,148,0.22963
DW $D$ asc,canton,109,149,0.22828
DW $D$ asc,canton,109,150,0.23044
DW $D$ asc,canton,109,151,0.22963
DW $D$ asc,canton,109,152,0.23367
DW $D$ asc,canton,109,153,0.23852
DW $D$ asc,canton,109,154,0.2338
DW $D$ asc,canton,109,155,0.2365
DW $D$ asc,canton,109,156,0.23259
DW $D$ asc,canton,109,157,0.23569
DW $D$ asc,canton,109,158,0.23731
DW $D$ asc,canton,109,159,0.2365
DW $D$ asc,canton,109,160,0.233
DW $D$ asc,canton,109,161,0.23421
DW $D$ asc,canton,109,162,0.23744
DW $D$ asc,canton,109,163,0.24013
DW $D$ asc,canton,109,164,0.24148
DW $D$ asc,canton,109,165,0.24498
DW $D$ asc,canton,109,166,0.24377
DW $D$ asc,canton,109,167,0.24539
DW $D$ asc,canton,109,168,0.2435
DW $D$ asc,canton,109,169,0.24673
DW $D$ asc,canton,109,170,0.24983
DW $D$ asc,canton,109,171,0.2536
DW $D$ asc,canton,109,172,0.2497
DW $D$ asc,canton,109,173,0.25172
DW $D$ asc,canton,109,174,0.25347
DW $D$ asc,canton,109,175,0.25657
DW $D$ asc,canton,109,176,0.25926
DW $D$ asc,canton,109,177,0.2598
DW $D$ asc,canton,109,178,0.25697
DW $D$ asc,canton,109,179,0.25778
DW $D$ asc,canton,109,180,0.25818
DW $D$ asc,canton,109,181,0.2571
DW $D$ asc,canton,109,182,0.25455
DW $D$ asc,canton,109,183,0.24929
DW $D$ asc,canton,109,184,0.25468
DW $D$ asc,canton,109,185,0.26007
DW $D$ asc,canton,109,186,0.25737
DW $D$ asc,canton,109,187,0.26128
DW $D$ asc,canton,109,188,0.26411
DW $D$ asc,canton,109,189,0.26842
DW $D$ asc,canton,109,190,0.26909
DW $D$ asc,canton,109,191,0.26438
DW $D$ asc,canton,109,192,0.26788
DW $D$ asc,canton,109,193,0.27407
DW $D$ asc,canton,109,194,0.27394
DW $D$ asc,canton,109,195,0.27434
DW $D$ asc,canton,109,196,0.27758
DW $D$ asc,canton,109,197,0.28431
DW $D$ asc,canton,109,198,0.28566
DW $D$ asc,canton,109,199,0.28525
DW $D$ asc,canton,109,200,0.28768
DW $D$ asc,catlins,59,2,0.01582
DW $D$ asc,catlins,59,3,-0.03149
DW $D$ asc,catlins,59,4,-0.05123
DW $D$ asc,catlins,59,5,-0.05718
DW $D$ asc,catlins,59,6,-0.04644
DW $D$ asc,catlins,59,7,-0.04993
DW $D$ asc,catlins,59,8,-0.04862
DW $D$ asc,catlins,59,9,-0.04238
DW $D$ asc,catlins,59,10,-0.03251
DW $D$ asc,catlins,59,11,-0.02496
DW $D$ asc,catlins,59,12,-0.02104
DW $D$ asc,catlins,59,13,-0.00566
DW $D$ asc,catlins,59,14,0.0061
DW $D$ asc,catlins,59,15,-0.00624
DW $D$ asc,catlins,59,16,0.00493
DW $D$ asc,catlins,59,17,0.01495
DW $D$ asc,catlins,59,18,0.02801
DW $D$ asc,catlins,59,19,0.02743
DW $D$ asc,catlins,59,20,0.02134
DW $D$ asc,catlins,59,21,0.01887
DW $D$ asc,catlins,59,22,0.03367
DW $D$ asc,catlins,59,23,0.03454
DW $D$ asc,catlins,59,24,0.03004
DW $D$ asc,catlins,59,25,0.03077
DW $D$ asc,catlins,59,26,0.03033
DW $D$ asc,catlins,59,27,0.018
DW $D$ asc,catlins,59,28,0.01843
DW $D$ asc,catlins,59,29,0.01611
DW $D$ asc,catlins,59,30,0.01611
DW $D$ asc,catlins,59,31,0.02177
DW $D$ asc,catlins,59,32,0.02279
DW $D$ asc,catlins,59,33,0.01814
DW $D$ asc,catlins,59,34,0.02366
DW $D$ asc,catlins,59,35,0.02438
DW $D$ asc,catlins,59,36,0.01916
DW $D$ asc,catlins,59,37,0.01277
DW $D$ asc,catlins,59,38,0.01727
DW $D$ asc,catlins,59,39,0.03106
DW $D$ asc,catlins,59,40,0.04238
DW $D$ asc,catlins,59,41,0.03295
DW $D$ asc,catlins,59,42,0.03483
DW $D$ asc,catlins,59,43,0.04122
DW $D$ asc,catlins,59,44,0.04064
DW $D$ asc,catlins,59,45,0.0479
DW $D$ asc,catlins,59,46,0.05747
DW $D$ asc,catlins,59,47,0.05907
DW $D$ asc,catlins,59,48,0.06705
DW $D$ asc,catlins,59,49,0.06865
DW $D$ asc,catlins,59,50,0.0643
DW $D$ asc,catlins,59,51,0.06313
DW $D$ asc,catlins,59,52,0.06647
DW $D$ asc,catlins,59,53,0.06647
DW $D$ asc,catlins,59,54,0.06575
DW $D$ asc,catlins,59,55,0.06836
DW $D$ asc,catlins,59,56,0.06996
DW $D$ asc,catlins,59,57,0.07533
DW $D$ asc,catlins,59,58,0.06996
DW $D$ asc,catlins,59,59,0.07663
DW $D$ asc,catlins,59,60,0.07808
DW $D$ asc,catlins,59,61,0.08229
DW $D$ asc,catlins,59,62,0.07881
DW $D$ asc,catlins,59,63,0.07286
DW $D$ asc,catlins,59,64,0.07808
DW $D$ asc,catlins,59,65,0.0807
DW $D$ asc,catlins,59,66,0.08403
DW $D$ asc,catlins,59,67,0.09347
DW $D$ asc,catlins,59,68,0.09898
DW $D$ asc,catlins,59,69,0.09797
DW $D$ asc,catlins,59,70,0.09855
DW $D$ asc,catlins,59,71,0.09492
DW $D$ asc,catlins,59,72,0.10319
DW $D$ asc,catlins,59,73,0.09768
DW $D$ asc,catlins,59,74,0.09768
DW $D$ asc,catlins,59,75,0.10537
DW $D$ asc,catlins,59,76,0.10668
DW $D$ asc,catlins,59,77,0.10102
DW $D$ asc,catlins,59,78,0.09913
DW $D$ asc,catlins,59,79,0.10856
DW $D$ asc,catlins,59,80,0.11147
DW $D$ asc,catlins,59,81,0.1061
DW $D$ asc,catlins,59,82,0.1045
DW $D$ asc,catlins,59,83,0.11292
DW $D$ asc,catlins,59,84,0.11437
DW $D$ asc,catlins,59,85,0.11335
DW $D$ asc,catlins,59,86,0.109
DW $D$ asc,catlins,59,87,0.1106
DW $D$ asc,catlins,59,88,0.10972
DW $D$ asc,catlins,59,89,0.12134
DW $D$ asc,catlins,59,90,0.11263
DW $D$ asc,catlins,59,91,0.11393
DW $D$ asc,catlins,59,92,0.11451
DW $D$ asc,catlins,59,93,0.11466
DW $D$ asc,catlins,59,94,0.11669
DW $D$ asc,catlins,59,95,0.11205
DW $D$ asc,catlins,59,96,0.11611
DW $D$ asc,catlins,59,97,0.11466
DW $D$ asc,catlins,59,98,0.11321
DW $D$ asc,catlins,59,99,0.11901
DW $D$ asc,catlins,59,100,0.11321
DW $D$ asc,catlins,59,101,0.12032
DW $D$ asc,catlins,59,102,0.11988
DW $D$ asc,catlins,59,103,0.1225
DW $D$ asc,catlins,59,104,0.11916
DW $D$ asc,catlins,59,105,0.12192
DW $D$ asc,catlins,59,106,0.12569
DW $D$ asc,catlins,59,107,0.11988
DW $D$ asc,catlins,59,108,0.11611
DW $D$ asc,catlins,59,109,0.12017
DW $D$ asc,catlins,59,110,0.11988
DW $D$ asc,catlins,59,111,0.118
DW $D$ asc,catlins,59,112,0.11988
DW $D$ asc,catlins,59,113,0.11756
DW $D$ asc,catlins,59,114,0.12163
DW $D$ asc,catlins,59,115,0.118
DW $D$ asc,catlins,59,116,0.12061
DW $D$ asc,catlins,59,117,0.11959
DW $D$ asc,catlins,59,118,0.12134
DW $D$ asc,catlins,59,119,0.11945
DW $D$ asc,catlins,59,120,0.12221
DW $D$ asc,catlins,59,121,0.12816
DW $D$ asc,catlins,59,122,0.12438
DW $D$ asc,catlins,59,123,0.12308
DW $D$ asc,catlins,59,124,0.12598
DW $D$ asc,catlins,59,125,0.12206
DW $D$ asc,catlins,59,126,0.12148
DW $D$ asc,catlins,59,127,0.1238
DW $D$ asc,catlins,59,128,0.12874
DW $D$ asc,catlins,59,129,0.12656
DW $D$ asc,catlins,59,130,0.12656
DW $D$ asc,catlins,59,131,0.12046
DW $D$ asc,catlins,59,132,0.11611
DW $D$ asc,catlins,59,133,0.11872
DW $D$ asc,catlins,59,134,0.12409
DW $D$ asc,catlins,59,135,0.12119
DW $D$ asc,catlins,59,136,0.1283
DW $D$ asc,catlins,59,137,0.13048
DW $D$ asc,catlins,59,138,0.12569
DW $D$ asc,catlins,59,139,0.12714
DW $D$ asc,catlins,59,140,0.12671
DW $D$ asc,catlins,59,141,0.12772
DW $D$ asc,catlins,59,142,0.12583
DW $D$ asc,catlins,59,143,0.13062
DW $D$ asc,catlins,59,144,0.12903
DW $D$ asc,catlins,59,145,0.12583
DW $D$ asc,catlins,59,146,0.12787
DW $D$ asc,catlins,59,147,0.12467
DW $D$ asc,catlins,59,148,0.12743
DW $D$ asc,catlins,59,149,0.12235
DW $D$ asc,catlins,59,150,0.12467
DW $D$ asc,catlins,59,151,0.1254
DW $D$ asc,catlins,59,152,0.13193
DW $D$ asc,catlins,59,153,0.13179
DW $D$ asc,catlins,59,154,0.12874
DW $D$ asc,catlins,59,155,0.13019
DW $D$ asc,catlins,59,156,0.12801
DW $D$ asc,catlins,59,157,0.13048
DW $D$ asc,catlins,59,158,0.13353
DW $D$ asc,catlins,59,159,0.13498
DW $D$ asc,catlins,59,160,0.13527
DW $D$ asc,catlins,59,161,0.13425
DW $D$ asc,catlins,59,162,0.13672
DW $D$ asc,catlins,59,163,0.1373
DW $D$ asc,catlins,59,164,0.13962
DW $D$ asc,catlins,59,165,0.13716
DW $D$ asc,catlins,59,166,0.13556
DW $D$ asc,catlins,59,167,0.13338
DW $D$ asc,catlins,59,168,0.1357
DW $D$ asc,catlins,59,169,0.1373
DW $D$ asc,catlins,59,170,0.13062
DW $D$ asc,catlins,59,171,0.13411
DW $D$ asc,catlins,59,172,0.12961
DW $D$ asc,catlins,59,173,0.12671
DW $D$ asc,catlins,59,174,0.13135
DW $D$ asc,catlins,59,175,0.13324
DW $D$ asc,catlins,59,176,0.13556
DW $D$ asc,catlins,59,177,0.13759
DW $D$ asc,catlins,59,178,0.13716
DW $D$ asc,catlins,59,179,0.13962
DW $D$ asc,catlins,59,180,0.14311
DW $D$ asc,catlins,59,181,0.13991
DW $D$ asc,catlins,59,182,0.13803
DW $D$ asc,catlins,59,183,0.13701
DW $D$ asc,catlins,59,184,0.1418
DW $D$ asc,catlins,59,185,0.14311
DW $D$ asc,catlins,59,186,0.14151
DW $D$ asc,catlins,59,187,0.14151
DW $D$ asc,catlins,59,188,0.13614
DW $D$ asc,catlins,59,189,0.13672
DW $D$ asc,catlins,59,190,0.13541
DW $D$ asc,catlins,59,191,0.13803
DW $D$ asc,catlins,59,192,0.14615
DW $D$ asc,catlins,59,193,0.14514
DW $D$ asc,catlins,59,194,0.14238
DW $D$ asc,catlins,59,195,0.14151
DW $D$ asc,catlins,59,196,0.14441
DW $D$ asc,catlins,59,197,0.13904
DW $D$ asc,catlins,59,198,0.14325
DW $D$ asc,catlins,59,199,0.14412
DW $D$ asc,catlins,59,200,0.14572
DW $D$ asc,chesapeake,39,2,0.06083
DW $D$ asc,chesapeake,39,3,0.03156
DW $D$ asc,chesapeake,39,4,0.01825
DW $D$ asc,chesapeake,39,5,0.02638
DW $D$ asc,chesapeake,39,6,0.0374
DW $D$ asc,chesapeake,39,7,0.04324
DW $D$ asc,chesapeake,39,8,0.05348
DW $D$ asc,chesapeake,39,9,0.05522
DW $D$ asc,chesapeake,39,10,0.05818
DW $D$ asc,chesapeake,39,11,0.06793
DW $D$ asc,chesapeake,39,12,0.06028
DW $D$ asc,chesapeake,39,13,0.05649
DW $D$ asc,chesapeake,39,14,0.05257
DW $D$ asc,chesapeake,39,15,0.04752
DW $D$ asc,chesapeake,39,16,0.05282
DW $D$ asc,chesapeake,39,17,0.05649
DW $D$ asc,chesapeake,39,18,0.05348
DW $D$ asc,chesapeake,39,19,0.0592
DW $D$ asc,chesapeake,39,20,0.0542
DW $D$ asc,chesapeake,39,21,0.06408
DW $D$ asc,chesapeake,39,22,0.0651
DW $D$ asc,chesapeake,39,23,0.06661
DW $D$ asc,chesapeake,39,24,0.07118
DW $D$ asc,chesapeake,39,25,0.07004
DW $D$ asc,chesapeake,39,26,0.06655
DW $D$ asc,chesapeake,39,27,0.06739
DW $D$ asc,chesapeake,39,28,0.07871
DW $D$ asc,chesapeake,39,29,0.07209
DW $D$ asc,chesapeake,39,30,0.07486
DW $D$ asc,chesapeake,39,31,0.07949
DW $D$ asc,chesapeake,39,32,0.08202
DW $D$ asc,chesapeake,39,33,0.07413
DW $D$ asc,chesapeake,39,34,0.07064
DW $D$ asc,chesapeake,39,35,0.07431
DW $D$ asc,chesapeake,39,36,0.07311
DW $D$ asc,chesapeake,39,37,0.08082
DW $D$ asc,chesapeake,39,38,0.07823
DW $D$ asc,chesapeake,39,39,0.08672
DW $D$ asc,chesapeake,39,40,0.0866
DW $D$ asc,chesapeake,39,41,0.08558
DW $D$ asc,chesapeake,39,42,0.09058
DW $D$ asc,chesapeake,39,43,0.09744
DW $D$ asc,chesapeake,39,44,0.10166
DW $D$ asc,chesapeake,39,45,0.10021
DW $D$ asc,chesapeake,39,46,0.10581
DW $D$ asc,chesapeake,39,47,0.10437
DW $D$ asc,chesapeake,39,48,0.10485
DW $D$ asc,chesapeake,39,49,0.11003
DW $D$ asc,chesapeake,39,50,0.10961
DW $D$ asc,chesapeake,39,51,0.10991
DW $D$ asc,chesapeake,39,52,0.10244
DW $D$ asc,chesapeake,39,53,0.10039
DW $D$ asc,chesapeake,39,54,0.10491
DW $D$ asc,chesapeake,39,55,0.10443
DW $D$ asc,chesapeake,39,56,0.10641
DW $D$ asc,chesapeake,39,57,0.10304
DW $D$ asc,chesapeake,39,58,0.10653
DW $D$ asc,chesapeake,39,59,0.10509
DW $D$ asc,chesapeake,39,60,0.11201
DW $D$ asc,chesapeake,39,61,0.10461
DW $D$ asc,chesapeake,39,62,0.1031
DW $D$ asc,chesapeake,39,63,0.1072
DW $D$ asc,chesapeake,39,64,0.10117
DW $D$ asc,chesapeake,39,65,0.09798
DW $D$ asc,chesapeake,39,66,0.10714
DW $D$ asc,chesapeake,39,67,0.10611
DW $D$ asc,chesapeake,39,68,0.10286
DW $D$ asc,chesapeake,39,69,0.10268
DW $D$ asc,chesapeake,39,70,0.09858
DW $D$ asc,chesapeake,39,71,0.10665
DW $D$ asc,chesapeake,39,72,0.10593
DW $D$ asc,chesapeake,39,73,0.10238
DW $D$ asc,chesapeake,39,74,0.10726
DW $D$ asc,chesapeake,39,75,0.11244
DW $D$ asc,chesapeake,39,76,0.11454
DW $D$ asc,chesapeake,39,77,0.11689
DW $D$ asc,chesapeake,39,78,0.11557
DW $D$ asc,chesapeake,39,79,0.11701
DW $D$ asc,chesapeake,39,80,0.11906
DW $D$ asc,chesapeake,39,81,0.11906
DW $D$ asc,chesapeake,39,82,0.12382
DW $D$ asc,chesapeake,39,83,0.12207
DW $D$ asc,chesapeake,39,84,0.12665
DW $D$ asc,chesapeake,39,85,0.12093
DW $D$ asc,chesapeake,39,86,0.12466
DW $D$ asc,chesapeake,39,87,0.12454
DW $D$ asc,chesapeake,39,88,0.12376
DW $D$ asc,chesapeake,39,89,0.12291
DW $D$ asc,chesapeake,39,90,0.12364
DW $D$ asc,chesapeake,39,91,0.12653
DW $D$ asc,chesapeake,39,92,0.12454
DW $D$ asc,chesapeake,39,93,0.12291
DW $D$ asc,chesapeake,39,94,0.12725
DW $D$ asc,chesapeake,39,95,0.12827
DW $D$ asc,chesapeake,39,96,0.12707
DW $D$ asc,chesapeake,39,97,0.13249
DW $D$ asc,chesapeake,39,98,0.13135
DW $D$ asc,chesapeake,39,99,0.13086
DW $D$ asc,chesapeake,39,100,0.13056
DW $D$ asc,chesapeake,39,101,0.13117
DW $D$ asc,chesapeake,39,102,0.13418
DW $D$ asc,chesapeake,39,103,0.13616
DW $D$ asc,chesapeake,39,104,0.13755
DW $D$ asc,chesapeake,39,105,0.13857
DW $D$ asc,chesapeake,39,106,0.14032
DW $D$ asc,chesapeake,39,107,0.14423
DW $D$ asc,chesapeake,39,108,0.14851
DW $D$ asc,chesapeake,39,109,0.147
DW $D$ asc,chesapeake,39,110,0.14447
DW $D$ asc,chesapeake,39,111,0.14176
DW $D$ asc,chesapeake,39,112,0.14225
DW $D$ asc,chesapeake,39,113,0.14538
DW $D$ asc,chesapeake,39,114,0.14369
DW $D$ asc,chesapeake,39,115,0.14995
DW $D$ asc,chesapeake,39,116,0.15092
DW $D$ asc,chesapeake,39,117,0.15622
DW $D$ asc,chesapeake,39,118,0.15375
DW $D$ asc,chesapeake,39,119,0.15537
DW $D$ asc,chesapeake,39,120,0.15574
DW $D$ asc,chesapeake,39,121,0.15604
DW $D$ asc,chesapeake,39,122,0.16043
DW $D$ asc,chesapeake,39,123,0.16092
DW $D$ asc,chesapeake,39,124,0.15604
DW $D$ asc,chesapeake,39,125,0.15393
DW $D$ asc,chesapeake,39,126,0.15303
DW $D$ asc,chesapeake,39,127,0.15664
DW $D$ asc,chesapeake,39,128,0.16597
DW $D$ asc,chesapeake,39,129,0.16838
DW $D$ asc,chesapeake,39,130,0.16868
DW $D$ asc,chesapeake,39,131,0.16983
DW $D$ asc,chesapeake,39,132,0.16965
DW $D$ asc,chesapeake,39,133,0.17579
DW $D$ asc,chesapeake,39,134,0.17802
DW $D$ asc,chesapeake,39,135,0.18145
DW $D$ asc,chesapeake,39,136,0.18254
DW $D$ asc,chesapeake,39,137,0.18549
DW $D$ asc,chesapeake,39,138,0.18284
DW $D$ asc,chesapeake,39,139,0.18729
DW $D$ asc,chesapeake,39,140,0.18862
DW $D$ asc,chesapeake,39,141,0.18868
DW $D$ asc,chesapeake,39,142,0.18898
DW $D$ asc,chesapeake,39,143,0.18886
DW $D$ asc,chesapeake,39,144,0.18723
DW $D$ asc,chesapeake,39,145,0.1879
DW $D$ asc,chesapeake,39,146,0.19018
DW $D$ asc,chesapeake,39,147,0.1894
DW $D$ asc,chesapeake,39,148,0.18916
DW $D$ asc,chesapeake,39,149,0.18687
DW $D$ asc,chesapeake,39,150,0.18838
DW $D$ asc,chesapeake,39,151,0.19121
DW $D$ asc,chesapeake,39,152,0.19368
DW $D$ asc,chesapeake,39,153,0.19109
DW $D$ asc,chesapeake,39,154,0.19344
DW $D$ asc,chesapeake,39,155,0.18796
DW $D$ asc,chesapeake,39,156,0.19109
DW $D$ asc,chesapeake,39,157,0.19386
DW $D$ asc,chesapeake,39,158,0.19609
DW $D$ asc,chesapeake,39,159,0.19554
DW $D$ asc,chesapeake,39,160,0.19398
DW $D$ asc,chesapeake,39,161,0.1935
DW $D$ asc,chesapeake,39,162,0.19416
DW $D$ asc,chesapeake,39,163,0.19681
DW $D$ asc,chesapeake,39,164,0.20042
DW $D$ asc,chesapeake,39,165,0.19994
DW $D$ asc,chesapeake,39,166,0.20102
DW $D$ asc,chesapeake,39,167,0.19976
DW $D$ asc,chesapeake,39,168,0.19753
DW $D$ asc,chesapeake,39,169,0.19813
DW $D$ asc,chesapeake,39,170,0.20096
DW $D$ asc,chesapeake,39,171,0.19819
DW $D$ asc,chesapeake,39,172,0.20193
DW $D$ asc,chesapeake,39,173,0.20217
DW $D$ asc,chesapeake,39,174,0.20518
DW $D$ asc,chesapeake,39,175,0.20307
DW $D$ asc,chesapeake,39,176,0.20536
DW $D$ asc,chesapeake,39,177,0.20626
DW $D$ asc,chesapeake,39,178,0.20903
DW $D$ asc,chesapeake,39,179,0.21168
DW $D$ asc,chesapeake,39,180,0.21042
DW $D$ asc,chesapeake,39,181,0.21018
DW $D$ asc,chesapeake,39,182,0.21271
DW $D$ asc,chesapeake,39,183,0.21391
DW $D$ asc,chesapeake,39,184,0.21162
DW $D$ asc,chesapeake,39,185,0.21144
DW $D$ asc,chesapeake,39,186,0.20777
DW $D$ asc,chesapeake,39,187,0.20933
DW $D$ asc,chesapeake,39,188,0.21114
DW $D$ asc,chesapeake,39,189,0.21331
DW $D$ asc,chesapeake,39,190,0.21265
DW $D$ asc,chesapeake,39,191,0.21403
DW $D$ asc,chesapeake,39,192,0.21596
DW $D$ asc,chesapeake,39,193,0.21891
DW $D$ asc,chesapeake,39,194,0.21746
DW $D$ asc,chesapeake,39,195,0.21825
DW $D$ asc,chesapeake,39,196,0.21801
DW $D$ asc,chesapeake,39,197,0.21975
DW $D$ asc,chesapeake,39,198,0.21463
DW $D$ asc,chesapeake,39,199,0.21656
DW $D$ asc,chesapeake,39,200,0.21626
DW $D$ asc,contigusa,49,2,0.06377
DW $D$ asc,contigusa,49,3,0.06576
DW $D$ asc,contigusa,49,4,0.08394
DW $D$ asc,contigusa,49,5,0.12194
DW $D$ asc,contigusa,49,6,0.13297
DW $D$ asc,contigusa,49,7,0.13921
DW $D$ asc,contigusa,49,8,0.15034
DW $D$ asc,contigusa,49,9,0.14265
DW $D$ asc,contigusa,49,10,0.16074
DW $D$ asc,contigusa,49,11,0.16698
DW $D$ asc,contigusa,49,12,0.16852
DW $D$ asc,contigusa,49,13,0.18182
DW $D$ asc,contigusa,49,14,0.18381
DW $D$ asc,contigusa,49,15,0.19629
DW $D$ asc,contigusa,49,16,0.19168
DW $D$ asc,contigusa,49,17,0.19738
DW $D$ asc,contigusa,49,18,0.19068
DW $D$ asc,contigusa,49,19,0.20715
DW $D$ asc,contigusa,49,20,0.21366
